Year	113 Cause Name	Cause Name	State	Deaths	Age-adjusted Death Rate
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Texas	7286	44.7
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	United States	122009	44.2
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Utah	524	34.6
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Vermont	312	50.5
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Virginia	2820	45.1
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Washington	2644	49.3
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	West Virginia	1345	62.9
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Wisconsin	2316	41.1
2000	Chronic lower respiratory diseases (J40-J47)	CLRD	Wyoming	283	62.4
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Alabama	2204	48.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Alaska	147	49.9
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Arizona	2499	47.7
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Arkansas	1368	46.5
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	California	12965	44.4
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Colorado	1836	53.9
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Connecticut	1486	38.2
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Delaware	306	38.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	District of Columbia	150	26.8
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Florida	8954	41.2
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Georgia	3097	48.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Hawaii	280	21.9
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Idaho	581	48.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Illinois	4776	39.5
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Indiana	3136	52.1
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Iowa	1552	43.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Kansas	1444	50.1
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Kentucky	2265	56.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Louisiana	1763	43.2
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Maine	800	54.4
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Maryland	1907	39.5
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Massachusetts	2810	40.2
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Michigan	4148	42.5
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Minnesota	1909	38.8
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Mississippi	1333	49.1
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Missouri	2882	47.8
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Montana	583	59.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Nebraska	882	46.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Nevada	1136	65.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	New Hampshire	616	51.4
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	New Jersey	2911	32.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	New Mexico	775	45.8
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	New York	6906	35
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	North Carolina	3514	45.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	North Dakota	308	39.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Ohio	5881	49.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Oklahoma	1922	53.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Oregon	1726	47.9
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Pennsylvania	5845	38.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Rhode Island	511	41.3
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	South Carolina	1731	44.8
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	South Dakota	362	41.7
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Tennessee	2941	52.2
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Texas	7739	46.7
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	United States	123013	43.9
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Utah	525	33.9
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Vermont	305	48.5
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Virginia	2744	43.1
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Washington	2634	48.1
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	West Virginia	1273	59.2
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Wisconsin	2375	41.6
2001	Chronic lower respiratory diseases (J40-J47)	CLRD	Wyoming	270	57.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Alabama	2328	50.7
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Alaska	142	47.5
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Arizona	2575	48.4
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Arkansas	1441	48.5
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	California	12684	42.6
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Colorado	1848	53
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Connecticut	1453	36.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Delaware	350	43.3
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	District of Columbia	133	23.7
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Florida	9062	40.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Georgia	3163	48.1
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Hawaii	265	20
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Idaho	595	48.7
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Illinois	4827	39.6
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Indiana	3138	51.5
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Iowa	1580	44.4
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Kansas	1367	47.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Kentucky	2401	59.3
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Louisiana	1696	41.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Maine	791	52.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Maryland	1944	39.4
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Massachusetts	2745	38.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Michigan	4431	44.8
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Minnesota	1971	39.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Mississippi	1378	50.3
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Missouri	2867	47.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Montana	576	57.8
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Nebraska	934	49.1
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Nevada	1174	65.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	New Hampshire	577	47.4
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	New Jersey	2885	32
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	New Mexico	857	49.7
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	New York	6966	34.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	North Carolina	3674	46.6
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	North Dakota	322	41.8
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Ohio	6063	50.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Oklahoma	1988	54.8
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Oregon	1845	50.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Pennsylvania	6017	39.3
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Rhode Island	521	41.5
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	South Carolina	1889	48.1
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	South Dakota	383	43.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Tennessee	3011	52.7
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Texas	7720	45.7
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	United States	124816	43.9
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Utah	603	38.1
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Vermont	276	43.1
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Virginia	2752	42.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Washington	2721	48.6
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	West Virginia	1228	56.6
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Wisconsin	2335	40.2
2002	Chronic lower respiratory diseases (J40-J47)	CLRD	Wyoming	324	68.7
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Alabama	2434	52.4
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Alaska	147	46.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Arizona	2560	46.5
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Arkansas	1500	50.1
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	California	13448	44.2
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Colorado	1931	54
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Connecticut	1445	36.1
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Delaware	339	40.6
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	District of Columbia	137	24.7
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Florida	9087	40.4
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Georgia	3254	48.7
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Hawaii	287	21.1
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Idaho	601	47.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Illinois	4858	39.5
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Indiana	3264	52.8
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Iowa	1674	46.6
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Kansas	1443	49.5
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Kentucky	2391	58.4
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Louisiana	1731	41.4
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Maine	782	51.3
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Maryland	1986	39.5
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Massachusetts	2765	38.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Michigan	4472	44.6
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Minnesota	1832	35.8
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Mississippi	1394	50.7
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Missouri	2939	47.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Montana	588	58.3
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Nebraska	894	47
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Nevada	1173	62.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	New Hampshire	531	42.8
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	New Jersey	2910	31.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	New Mexico	936	53.3
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	New York	6709	33.3
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	North Carolina	3887	48.2
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	North Dakota	302	39.1
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Ohio	5927	48.5
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Oklahoma	2160	59
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Oregon	1819	48.5
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Pennsylvania	6046	39.2
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Rhode Island	495	39
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	South Carolina	1913	47.4
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	South Dakota	379	42.9
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Tennessee	3067	52.8
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Texas	7567	43.8
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	United States	126382	43.7
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Utah	569	35
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Vermont	301	46.2
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Virginia	2983	45
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Washington	2652	46.6
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	West Virginia	1296	59.2
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Wisconsin	2299	39.1
2003	Chronic lower respiratory diseases (J40-J47)	CLRD	Wyoming	278	57.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Alabama	2361	50.2
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Alaska	139	39.5
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Arizona	2416	42.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Arkansas	1428	47.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	California	12522	40.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Colorado	1899	51.8
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Connecticut	1432	35.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Delaware	345	40.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	District of Columbia	165	29.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Florida	8971	39.1
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Georgia	3125	45.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Hawaii	307	22
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Idaho	572	44.5
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Illinois	4723	38.1
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Indiana	3145	50.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Iowa	1547	42.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Kansas	1316	44.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Kentucky	2265	54.8
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Louisiana	1615	38.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Maine	766	49.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Maryland	1910	37.3
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Massachusetts	2574	35.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Michigan	4252	41.8
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Minnesota	1839	35.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Mississippi	1350	48.3
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Missouri	2731	44.1
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Montana	578	55.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Nebraska	815	42.2
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Nevada	1124	57.2
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	New Hampshire	600	46.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	New Jersey	3031	33
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	New Mexico	753	42
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	New York	6786	33.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	North Carolina	3625	43.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	North Dakota	273	34.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Ohio	5896	47.8
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Oklahoma	1985	53.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Oregon	1778	46.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Pennsylvania	5978	38.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Rhode Island	463	36.3
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	South Carolina	1792	43.5
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	South Dakota	391	42.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Tennessee	2987	50.7
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Texas	7402	41.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	United States	121987	41.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Utah	595	35.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Vermont	296	45
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Virginia	2730	40.4
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Washington	2549	43.8
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	West Virginia	1225	55.6
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Wisconsin	2312	38.9
2004	Chronic lower respiratory diseases (J40-J47)	CLRD	Wyoming	308	62.8
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Alabama	2382	50.1
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Alaska	158	42.7
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Arizona	2821	48
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Arkansas	1559	51.1
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	California	13188	41.8
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Colorado	1914	50.9
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Connecticut	1471	36.1
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Delaware	411	46.8
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	District of Columbia	132	24
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Florida	9482	40.4
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Georgia	3411	48.4
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Hawaii	287	19.8
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Idaho	717	54.1
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Illinois	5067	40.4
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Indiana	3471	54.8
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Iowa	1703	47
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Kansas	1567	52.7
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Kentucky	2578	61
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Louisiana	1906	44.6
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Maine	830	53.2
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Maryland	1908	36.5
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Massachusetts	2647	36.6
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Michigan	4466	43.4
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Minnesota	1965	37.4
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Mississippi	1473	52
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Missouri	3085	49.2
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Montana	580	54.9
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Nebraska	949	48.7
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	Nevada	1227	60.4
2005	Chronic lower respiratory diseases (J40-J47)	CLRD	New Hampshire	630	48.2
